	restaurantId	title	ratingDate	reviewerReviews	dateOfVisit	helpful	text	isViaMobile	starsValue	starsService	starsFood	reply	author_name	author_level	author_memberSince	author_city	author_contributions	author_helpful	author_cites	author_photos	author_tag	author_distributionExcellent	author_distributionVeryGood	author_distributionAverage	author_distributionPoor	author_distributionTerrible
51	0	Wonderful Christmas Lunch!	Reviewed December 28, 2021 	--	Date of visit:  December 2021	2	We stayed at the hotel Christmas Eve and Christmas day. We went to lunch at this restaurant on Christmas day. For 3 hours, we enjoyed the wonderful service and food. There were 6 courses for lunch and I have to say that we were absolutely ‘full’ at the end as each serving was on the more generous side. We both had to lie down for a few hours afterwards (probably should have gone for a walk in the rain). The service was very attentive. The atmosphere is stark but warm and as the restaurant filled up, became quite buzzy. Obviously this dining experience is not cheap but worth every penny for special occasion. The staff at the hotel and the restaurant went to enormous efforts to ensure that everyone had a wonderful Christmas experience. Recommended.	True	--	--	--	Dear Guest, Thank you so much for taking the time to share such positive comments following you experience with us at Alain Ducasse at The Dorchester. Your feedback have been gladly shared with the team. I hope to have the pleasure of welcoming you again in the near future. Very best wishes, Alain Ducasse at The Dorchester	philask	Level  5  Contributor 	Tripadvisor member since 2012	From Reading, United Kingdom	61 Contributions	39 Helpful votes	51 Cities visited	50 Photos	Foodie, Luxury Traveler, Family Vacationer	 17	 12	 16	 13	 3
52	0	Sheer perfection.	Reviewed December 17, 2021 	--	Date of visit:  December 2021	2	You'd think that after 17 Michelin stars, he'd know how to deliver.  He does.  Excellent food beautifully presented by attentive and cordial staff members.   Definitely worth your time and money.	False	--	--	--	Dear Guest,Thank you very much for sharing such a kind feedback.I do hope that we will have the chance of welcoming you on a future occasion.Best regards,Alain Ducasse at The Dorchester	MichaelCambridge53	Level  6  Contributor 	Tripadvisor member since 2010	50-64 man from Cambridge, United Kingdom	173 Contributions	104 Helpful votes	70 Cities visited	--	Vegetarian, Foodie, Like a Local, Nature Lover	 119	 47	 6	 1	 0
53	0	Amazing experience and brilliant food!	Reviewed December 15, 2021 	--	Date of visit:  December 2021	1	The dinner that we had was one of the most wonderful experiences we had. The ambiance and the atmosphere of the restaurant is quite unique since it gives you the aura of something flawless. The food is exquisite with many brilliant flavours that give you pure pleasure while eating them. The famous lobster that we had is a great choice, it was fantastic and it reminded us the reason why this restaurant has 3 michelin stars. Additionally the service was stunning, polite and very helpful.	True	--	--	--	Dear Guest, It is a pleasure to read your kind comment following your visit to the restaurant. Thank you very much for your return patronage and for taking the time to share your positive feedback. We look look forward to welcoming you back. Best wishes, Alain Ducasse at The Dorchester	MichaelCambridge53	Level  6  Contributor 	Tripadvisor member since 2010	50-64 man from Cambridge, United Kingdom	173 Contributions	104 Helpful votes	70 Cities visited	--	Vegetarian, Foodie, Like a Local, Nature Lover	 119	 47	 6	 1	 0
54	0	Bizarre	Reviewed November 26, 2021 	--	Date of visit:  September 2021	5	I didn’t find the food inspiring, or to the level of other 3 Michelin starred restaurants, but that’s not the reason for the 2* review.  Four people on the table, three had the same main course option, I chose another. All of the meals came out the same, I mentioned to the waiter that I had the wrong main, I was more than happy to eat this, not a problem, mistakes happen. After I had eaten this course, empty plates were placed in front of the other three guests, then the correct meal was brought out for myself? I’m now confronted with the situation of eating another course, whilst the others watch on with the fore-mentioned empty plates. There was no need for this baffling resolution. Surely, it would be move on from the mistake, as I were not bothered, or give everyone the meal?	True	--	--	--	Dear Guest,  Thank you for taking the time to share your comment following your visit to the restaurant. We are sorry t read that your experience was not fully satisfactory. Your feedback has been shared with the team accordingly.  Kind regards,  Alain Ducasse at The Dorchester	Essexcm	Level  3  Contributor 	Tripadvisor member since 2014	From Chelmsford, United Kingdom	11 Contributions	16 Helpful votes	1 City visited	--	--	 3	 3	 4	 1	 0
55	0	A amazing experience	Reviewed November 13, 2021 	--	Date of visit:  October 2021	0	Most amazing diner I ever had, atmosphere, ambiance, food …Every single dish was just a pure pleasure. I recommend that experience to anybody.	True	--	--	--	Dear Guest,Thank you very much for sharing such a kind feedback.I do hope that we will have the chance of welcoming you on a future occasion.Best regards,Enrico BaronettoRestaurant DirectorAlain Ducasse at The Dorchester	Hugo V	Level  4  Contributor 	Tripadvisor member since 2015	From Woodley, United Kingdom	30 Contributions	18 Helpful votes	20 Cities visited	--	--	 15	 6	 1	 3	 5
56	0	A real treat	Reviewed November 10, 2021 	--	Date of visit:  November 2021	0	A wonderful experience that lived up to its promise, and worth the admittedly high price.The lobster is as good as everyone says.The service is superb.The Mont Blanc is almost surprisingly light and elegant due to the clever use of yuzu.	True	--	--	--	Dear Guest,Thank you very much for sharing such a positive feedback following your visit.I do hope that we will have the chance of welcoming you on a future occasion.Best regards,Enrico BaronettoRestaurant DirectorAlain Ducasse at The Dorchester	SomersetGMB	Level  6  Contributor 	Tripadvisor member since 2013	From Bruton, United Kingdom	96 Contributions	37 Helpful votes	218 Cities visited	--	Foodie, History Buff, Peace and Quiet Seeker	 58	 27	 8	 1	 2
57	0	The finest of Fine Dining	Reviewed November 4, 2021 	--	Date of visit:  November 2021	1	It’s probably not viable to come up with a unique superlative to this extraordinary experience. I primarily went because my son had a personal adores Alain Ducasse and had wanted to eat here for a long time. I did not have high expectations yet knew it was going to be good. I’ve been to The Fat Duck, Waterside Inn, Ramsey, Le Gavroche etc. All exceptional. But having had The Tasting Menu where every course was stunning and experienced wonderful service in an exquisite dining room, I really think as a complete experience, this surpasses them all. I would go back in a heartbeat.	False	--	--	--	Dear Guest, It is a pleasure to read your kind comments following your visit to the restaurant. Thank you very much for your return patronage and for taking the time to share your positive feedback. I am looking forward to welcoming you back. Best wishes, Enrico Baronetto Restaurant Director Alain Ducasse at The Dorchester	Carlton	--	Tripadvisor member since 2019	--	2 Contributions	2 Helpful votes	1 City visited	--	--	--	--	--	--	--
58	0	Simply Superb	Reviewed October 25, 2021 	--	Date of visit:  October 2021	3	We enjoyed wonderful service, stunning food and great ambience during our lunch on a Friday at this quite brilliant restaurant. Everything was faultless and we were properly pampered. The 3 stars are fully justified!!!	True	--	--	--	Dear Guest,  Thank you so much for taking the time to share such positive comments following you experience with us at Alain Ducasse at The Dorchester. I have made sure to pass on your feedback to the team. I hope to have the pleasure of welcoming you again in the near future.  Very best wishes,  Enrico Baronetto  Restaurant Director  Alain Ducasse at The Dorchester	Donald M	Level  6  Contributor 	Tripadvisor member since 2007	50-64 man from Reading, United Kingdom	1,054 Contributions	1,267 Helpful votes	599 Cities visited	--	Foodie, Urban Explorer, Like a Local, Luxury Traveler	 358	 468	 196	 27	 5
59	0	How is this place a Michelin 3 star? 	Reviewed October 23, 2021 	--	Date of visit:  October 2021	2	My friends and I have visited many Michelin star restaurants and this is by far the worst experience we’ve had.  We dinned at the Table Lumiere, which was beautiful. But the food was mediocre, presentation was quiet boring and old-school, and the service was the worst I’ve experienced in a fine dinning restaurant. We were rushed into the first course. The waiter literally shoved the plate in front of my face while I was eating my bread. He held it in front of me, and without saying a word waited for ME to move the bread plate to the side. He then sat the dish down and left without telling us anything about the dish.  The bill also came out incorrectly at the end. We had to pay a holding deposit for the table, which should have been deducted from our bill but wasn’t. They fixed this for us but it was a very amateur mistake in my opinion. It’s not like they just opened the table for reservation… and I believe a deposit has always been required to book the Table Lumiere.  Needless to say I will NOT be going back to any Alain Ducasse restaurant in the future. And I seriously wonder how this place got its Michelin 3 stars…. 	True	--	--	--	Dear Guest, Thank you for taking the time to share the comment regarding your experience on Table Lumière at Alain Ducasse at The Dorchester last Friday evening. I am very sorry to hear of your disappointment in regards to the service, I do apologise for the genuine mistake regarding the deposit not taken off the final bill and I have discussed this matter with the team in order to avoid that this can happen again in the future. The whole experience on Table Lumière lasted for more than 4 hours, however I would like to apologise if you felt rushed during the dinner as this is certainly not what we want the guest to feel I always greet everyone that visits the restaurant and I had the pleasure to meet you and your guests on the evening and look after you personally, I am however surprised about the comment regarding the food as the exchange we had during the meal were very positive after every dish was served so this was unexpected. Once again, I would like to thank you for your kind comments as they help us to improve and strive for excellence. Kind regards, Enrico Baronetto Restaurant Director	Zeeann	--	Tripadvisor member since 2012	--	1 Contribution	3 Helpful votes	2 Cities visited	--	--	--	--	--	--	--
60	1	日本の寿司も想像力がないといけないと感じさせられる新鮮な感覚	Reviewed July 7, 2022 	--	Date of visit:  July 2022	0	ロンドン在住の息子に連れて行ってもらいました。海外で寿司を食べても所詮日本の寿司に比べるべくもないと高を括っていましたが、日本の寿司では考えられないネタのコンビネーションには絶句。基本的な出汁もしっかりしていて、トリュフ、キャビアの軍艦巻きは新鮮な感覚です。今は日本人と見分けのつかない香港人と日本人以外のスタッフで運営されています。3ヶ月毎にメニューが変わるそうです。	True	--	--	--	--	ゴルフおやじ	Level  4  Contributor 	Tripadvisor member since 2013	50-64 man from Okayama-shi, Okayama, Japan	39 Contributions	12 Helpful votes	103 Cities visited	22 Photos	Foodie, Luxury Traveler, Family Vacationer	 10	 24	 5	 0	 0
61	1	Worst arrogant service by a mediocre manager	Reviewed June 8, 2022 	--	Date of visit:  June 2022	0	"We have never been treated so badly. We had a confirmed reservation for two people at counter made directly through the chef. When we reached the place they wanted to place us at the private room. Not only that they ""cancelled"" our counter booking but they insisted on charging the ""cancelled booking plus charge another two persons for the SAME booking for a total £ 1240 for TWO ppl. Then the manager insisted that since cancellation was not done 48 hours he won't refund. We left the place and would never step foot in that restaurant. No Wonder they lost their 3 star rating. Worst attitude and handling of customers we have ever seen in our lives."	True	--	--	--	--	Lucas M	--	Tripadvisor member since 2020	--	2 Contributions	1 Helpful vote	2 Cities visited	--	--	--	--	--	--	--
62	1	Terrible customer service	Reviewed June 3, 2022 	--	Date of visit:  June 2022	1	Despicable customer service. Very rude and unpleasant. I’ve never experienced such customer service in my life!! Expected more from a fine dining (supposedly) Michelin star earned institution. Due to my late reply to their dietary requirements I was refused service and blatantly asked not to come to the Restaraunt because the manager said they can’t serve me. After we’ve paid £600+ for our seats, we weren’t even offered a partial refund. Horrendous experience. We’ve been to exclusive sushi restaurants in Japan and they were always very accommodating and welcoming. Seriously they should rethink their managers’ employment. He was extremely rude and I had to ask him to lower his voice numerous times. He smirked and called me entitled when I said I was a paying customer. Truly despicable.	True	--	--	--	--	budoor k	--	Tripadvisor member since 2015	--	1 Contribution	1 Helpful vote	1 City visited	--	--	--	--	--	--	--
63	1	Ok	Reviewed May 11, 2022 	--	Date of visit:  December 2021	2	Just OK, considering the price and hype.The ingredients were great, something missing.Ah so!A proper sushi master was missing.	False	--	--	--	--	Damon H	Level  2  Contributor 	Tripadvisor member since 2022	--	5 Contributions	29 Helpful votes	5 Cities visited	--	--	 2	 1	 2	 0	 0
64	1	Shockingly bad for the price	Reviewed April 17, 2022 	--	Date of visit:  October 2021	0	Having tried some great places in Japan, Korea and Sushi Tetsu in London I was expecting great things from The Araki.  However the calmness of most places I've been too with the sushi master behind the counter was no where to be found. Instead it was several people all out of sync with each other. The sushi itself was ok, nothing great especially for that price. I suspect the amount of truffle used and o-toro jacks up the price, however I expected something a little more. Putting truffle all over so many things gets a little boring.	False	1,0	1,0	2,0	--	R R	--	Tripadvisor member since 2022	--	1 Contribution	--	1 City visited	--	--	--	--	--	--	--
65	1	Phenomenal	Reviewed April 14, 2022 	--	Date of visit:  April 2022	0	Frankly, they fact that The Akari was stripped of its three Michelin star rating proves beyond a shadow of a doubt that Michelin is a cabal with no real interest in the quality of the food and experience provided. This is authentic, quality omakase. The chefs prepared the food with exquisite precision, the ingredients chosen were those only a true sushi master would choose. We were totally blown away. The Michelin guide needs to take a long hard look at itself, this place deserves at least 2 Michelin stars. Their inability to rate at this level shows that they are nothing more than a boys club. In summary, if you have the money, go here. You will not regret it	False	--	--	--	--	Warrick L	--	Tripadvisor member since 2022	--	1 Contribution	--	1 City visited	--	--	--	--	--	--	--
66	1	Delicious, but extortionate	Reviewed February 4, 2022 	--	Date of visit:  February 2022	2	The food is delicious, and served exquisitely, but we struggle to describe the experience without being blinded by the price of the meal and the feeling of being milked for more money. There were 6 of us, and the restaurant ushered us out within 2 hours due to another booking after us. The waiters assured us that we had finished our wine and sake, but refused to show us the empty bottles. I would like to recommend the restaurant to others, but we paid £500 a head for 6 people for the menu and for the cheapest bottle of wine and sake per head. Including service.  I am very disappointed to be negative, but we have left with the over-arching feeling that we have been ripped off at sheer cost of the bill. We feel a fair price would be ~£150-£200/head based on the true value of the wine/sake.	False	1,0	5,0	4,0	--	Rob N	Level  4  Contributor 	Tripadvisor member since 2012	Man from London, United Kingdom	24 Contributions	16 Helpful votes	53 Cities visited	9 Photos	--	 10	 5	 4	 3	 2
67	1	Amazing high end sushi	Reviewed January 12, 2022 	--	Date of visit:  December 2021	0	This place has amazing service. They take the time to explain every single dish they serve you. It is delicious as well. It’s a serving menu so you can’t pick but everything they served us was perfect. It is quite expensive but it’s in Pat with the quality of the food. Highly recommend this place for true sushi lovers and they are also kind enough to teach you the right way to eat it.	True	--	--	--	--	Jose Mario	Level  6  Contributor 	Tripadvisor member since 2019	From Tijuana, Mexico	129 Contributions	15 Helpful votes	32 Cities visited	--	--	 72	 26	 27	 4	 0
68	1	What a wonderful experience!	Reviewed October 31, 2021 	--	Date of visit:  October 2021	3	Fantastic experience with wonderful food and service. It’s more like a presentation than a meal with each course prepared and presented to each customer. Not sure it’s worth the huge price but as a one off experience it was faultless and wonderful. I thoroughly recommend!	True	--	--	--	--	Gavin H	Level  4  Contributor 	Tripadvisor member since 2011	From Reigate	24 Contributions	79 Helpful votes	45 Cities visited	1 Photo	--	 5	 6	 6	 3	 4
69	1	Waaaaaaauuw !!!!	Reviewed October 30, 2021 	--	Date of visit:  October 2021	0	Top experience ! This was an unforgettable night ! Thank you to the “ Araki “ team for an incredible explosion of flavours, thanks for the company, we had a lovely evening !!! The best !!!	True	--	--	--	--	Karel-D-2	Level  4  Contributor 	Tripadvisor member since 2015	From Ghent, Belgium	9 Contributions	4 Helpful votes	8 Cities visited	41 Photos	Foodie, Urban Explorer, Nature Lover, Luxury Traveler	 6	 3	 0	 0	 0
70	1	Clear why Michelin stars taken away	Reviewed October 20, 2021 	--	Date of visit:  October 2021	2	Having had Omakase experiences at some of the best sushi bars globally (Hoseki in Dubai, L Abysse by Yanik Alleno in Paris, O Ya in Boston etc) this is the worst most overpriced experience I’ve had.  The ingredients are average at best, some not even fresh The starters were bland and tasteless  The nigiri fish quality was decent however everything has been soaked in SOY and all one can taste is the soy The only decent part of the meal was the handroll at the end which was just below the quality you would get at your local Nobu Save your money and go elsewhere - truly disappointing experience and very clear why all 3 Michelin stars were taken away.	False	--	--	--	--	Sam	--	Tripadvisor member since 2021	--	1 Contribution	3 Helpful votes	1 City visited	--	--	--	--	--	--	--
71	1	They are back stronger than ever!	Reviewed May 29, 2021 	--	Date of visit:  April 2021	1	We have dined here many times and have never been disappointed. The team’s dedication to their art and their innovative approach leads to an incredible dining experience that should not be missed. Certainly the best sushi in London.	True	--	--	--	--	simonhessel	Level  2  Contributor 	Tripadvisor member since 2018	From London, United Kingdom	6 Contributions	3 Helpful votes	5 Cities visited	--	--	 6	 0	 0	 0	 0
72	1	Perfection	Reviewed May 23, 2021 	--	Date of visit:  May 2021	2	It's quite a trick to pull off such relaxed and professional elegance. For some - with the astronomical prices - the expectation would be a rather solemn affair, but that would be a real shame as the personality of the team shone bright alongside the magical food. A was a little apprehensive when the first course was served - a very fresh dish but no real complexity of flavour that I could tell anyway. I needn't have been - from that moment on, everything that we were given to eat was remarkable. The tempura was like nothing I've ever tasted and I don't have the vocabulary to adequately describe it. Melt in the mouth doesn't do it anything like justice.  The theatre of seeing the food prepared alongside some interesting chat and banter really made the experience special. I'd never been a fan of Sake - but I enjoyed it very much. Yes it's expensive, yes they have lost their michelin stars, but it was faultless and one of, it not the, best meal I've ever eaten. Can't wait to go back :-)	False	5,0	5,0	5,0	--	Mark R	Level  4  Contributor 	Tripadvisor member since 2012	Man from Tonbridge, United Kingdom	23 Contributions	48 Helpful votes	17 Cities visited	2 Photos	Foodie, Thrill Seeker, Nightlife Seeker	 14	 4	 0	 2	 3
73	1	Considering the change in leadership, pleasantly surprised.	Reviewed January 29, 2021 	--	Date of visit:  December 2020	2	An experience in London that cannot be missed and is well worth the cost. The Chef and his team have done well.	True	--	--	--	--	Gibs	Level  3  Contributor 	Tripadvisor member since 2018	--	15 Contributions	38 Helpful votes	6 Cities visited	3 Photos	--	 8	 7	 0	 0	 0
74	1	Fantastic	Reviewed October 27, 2020 	--	Date of visit:  October 2020	1	Exceptional food (with prices to match) - but worth for a wonderful experience.Done with real love and care.	False	--	--	--	--	Scout010	Level  1  Contributor 	Tripadvisor member since 2011	35-49 woman from London, United Kingdom	3 Contributions	12 Helpful votes	2 Cities visited	--	--	 1	 0	 1	 1	 0
75	1	Continues to be exceptional 	Reviewed February 29, 2020 	--	Date of visit:  March 2020	1	With the departure of Mr Araki and the loss of the three stars, questions were raised as to whether the next chef could continue with the same perfection and quality of ingredients. Having been back it is obvious that the level has not changed and we were extremely impressed from start to end. The food is creative and extraordinary. Yes the atmosphere is more casual and different from what it was but it “works” and reflects, as it should, the personality of the new head chef. We loved it. 	True	--	--	--	--	Cec55	Level  6  Contributor 	Tripadvisor member since 2012	Woman from London, United Kingdom	92 Contributions	104 Helpful votes	44 Cities visited	--	--	 48	 8	 14	 11	 11
76	1	A truly exceptional Omakase experience	Reviewed January 30, 2020 	--	Date of visit:  January 2020	2	"My wife and I were here for her birthday. Last time we went to an Omakase, it was Jiro Roppongi, very large shoes to fill. Yesterday's experience was absolutely incredible in every way. First this is a true omakase experience, however a bit more relaxed than in Japan. The chef prepares the fish in front of the guest and does the right amount of explaining. Then, there is the food, and I must say that from my perspective, this is very close to what we experienced at Jiro. Not exactly the same, slightly more ""unorthodox"" but outstanding nonetheless. And the chef and his team are really friendly ! Yes it is incredibly expensive, and yes this type of experience means there are more rules to follow, but I cannot understand how Michelin took out all the Stars. From my perspective, an absolute certitude some of them will come back next year. We will be back"	False	4,0	5,0	5,0	--	Romain D	Level  1  Contributor 	Tripadvisor member since 2016	--	3 Contributions	4 Helpful votes	3 Cities visited	--	--	 2	 0	 0	 0	 1
77	1	Disappointing experience with the new head chef	Reviewed December 14, 2019 	--	Date of visit:  December 2019	3	Unfortunately for the new head chef, I had eaten here when it first opened (before any Michelin stars). The calm focus and dedication of the master chef made it unlike any other dining experience in London - not just amazing quality food and craftmanship in front of you but a serene ambiance that made the food the focus of the whole experience. It allowed you to really appreciate the meal and in an unrushed relaxed approach with the head chef, his apprentice and his wife managing the front of house elements. I was therefore really looking forward to coming back and experiencing it again. I put the lost Michelin stars down to the change of chef but also felt that Mr Araki wouldn't leave this flagship of Japanese cuisine bearing his name to anyone unready or unprepared. I think you can guess where I am going with this. The end result was a massive disappointment. So many staff members (6 or 7) for ten guests, each falling over each other to clear or serve or have a conversation with the guests about whatever (boxing, holidays, etc.). Mistakes made in front of everyone and so much commotion that it destroyed the celestial atmosphere from before. For the price being paid, you expect everything to be perfect and the service quality and ambiance was a real let down. In my opinion, not professional. With Chef Araki, you felt there was a person who had dedicated his life to perfection. With the new Chef, it felt slapdash, too casual and a world away from someone looking to reach the same heights. Save your money and buy a flight to Hong Kong instead to see the real thing.	False	2,0	2,0	4,0	--	SulaMetz	Level  4  Contributor 	Tripadvisor member since 2008	35-49 man from London, United Kingdom	39 Contributions	80 Helpful votes	56 Cities visited	--	Foodie, Luxury Traveler, Family Vacationer	 13	 11	 8	 6	 1
78	1	Best Japanese ever !	Reviewed December 12, 2019 	--	Date of visit:  December 2019	0	Having read that they lost their 3 Michelin stars I was reluctant to try the restaurant. All my apprehensions were unnecessary. Chef Marty Lau and his team served up one of the best sushis and other Japanese classics with a twist that’s absolutely outstanding. I have been to many Michelin starred Japanese restaurants in the world but this one stands out.  The initial thought that the price of the meal is high because they had 3 Michelin stars were unfounded as they used ingredients that were very exclusive and expensive generously. Without giving away the surprise you will get when you dine there, some of the ingredients they used were Caviar of the best quality and rarity, fresh white truffles, lobsters, fattiest tuna etc.  I am not easy to impressed but the Araki definitely was outstanding. Well done to Chef Marty Lau who is personable, friendly and an amazing chef ! Thank you for the best Japanese meal in the world !	False	--	--	--	--	Travellerluxe	Level  2  Contributor 	Tripadvisor member since 2012	25-34 man from London, United Kingdom	3 Contributions	4 Helpful votes	2 Cities visited	--	--	 2	 0	 0	 1	 0
79	1	Kyoto meets Mayfair	Reviewed November 17, 2019 	--	Date of visit:  November 2019	1	This week I hired The Araki for dinner to celebrate a friend’s milestone birthday. I had been before when Mr Araki was there and the restaurant held 3 stars so was curious how it might have changed since the Michelin inspectors made the decision to strip the establishment of all three stars in their most recent publication. When initially trying to contact the restaurant to discuss the evening I had some difficulty getting hold of them which seemed strange but after some persistence I got through to Marty Lau, Head Chef and he was extremely helpful from then on. Although he usually doesn’t reveal the menu until the night he understood my concern for it to be perfect and kindly sent me the menu in advance and I have to say it was absolute perfection.  My next challenge was the drinks pairings and I was surprised that the wine selection was relatively limited and mainly focussed on Burgundy as a region. When I spoke to Marty about this he said there was no problem to pay corkage of £50 per bottle / £100 per magnum and bring our own so I asked my wine supplier to pair the wines to the menu and Marty helped with the sake selection and this worked really well. In terms of the experience, I really cannot fault the preparation, passion, quality or execution of what we experienced. The skill and precision of what the team here deliver has to be seen to be believed and it really feels like a privilege to dine there. It’s an experience which is unparalleled in the UK and more reminiscent of meals I have had in Japan, albeit with a European twist in terms of some of the fresh ingredients they use such as Exmoor caviar and Spanish belly tuna.  I enjoyed the meal even more than when they held three stars as the quality of the food was as good if not better but the engagement with our group was more friendly and more personal. Well done to Marty and the team for an amazing job, thank you for you amazing hospitality and wishing you all continued success in the future at your very special venue! Fantastic!	False	--	--	--	--	Truffle-dodger	Level  3  Contributor 	Tripadvisor member since 2014	From London, United Kingdom	15 Contributions	61 Helpful votes	15 Cities visited	--	Art and Architecture Lover, Foodie, Urban Explorer, Like a Local	 11	 1	 2	 0	 1
80	1	壽司好吃	Reviewed October 14, 2019 	--	Date of visit:  October 2019	0	威斯敏斯特The araki日料店，是值得專門為此發壹篇文章的餐廳，細潤溫柔，入口即化，感嘆壽司也可以做的如此好吃。主廚荒木水都弘親切可愛，為了女兒辭去三星主廚來到倫敦，我們走了才發現購物的東西沒有拿，折返發現主廚拿著袋子已經在寒風中等了，鞠躬送我們上車，壹直目送看不到我們才離開。讓寒冷的倫敦又增添了壹絲溫暖，推薦！	False	--	--	--	--	vermouth_ztt	Level  6  Contributor 	Tripadvisor member since 2018	From Taipei, Taiwan	705 Contributions	496 Helpful votes	75 Cities visited	--	--	 633	 71	 1	 0	 0
81	1	Extremely high quality seafood but bring proof of reservation	Reviewed October 4, 2019 	--	Date of visit:  September 2019	1	Master Araki may be gone, but his apprentice and former right-hand man, Marty Lau, gave an outstanding performance during our meal. With just ten diners, this is about as intimate as a group meal could be. We had a bit of an issue upon arriving as the company that booked our dinner did it under the booker’s name rather than under my name. But in the confusion, Mr. Lau quickly stepped in and resolved the matter. Fortunately, we brought the documented credit card proof or our reservation. We were really upset at the situation as we were close to being turned away. Two eager guests waiting, two seats awaiting, fortunately common sense prevailed. And so the festivities commenced. Mr. Lau and his two associates skillfully and artfully prepared one flight after another of seafood themed dishes starting with a nest of delicious, gently twirled thick noodles made of sea bream that were dusted with urchin roe and topped with caviar. Umami perfection! Then another seafood preparation draped in a creamy urchin sauce, finished with a drift of truffle shavings. As a palate cleanser, the fattiest portion of tuna belly was served as sushi. Another portion of fish, covered with a caviar-like paste, topped with truffle was presented. Wonderfully fresh sea urchin wrapped in seaweed was creamy and sweet. An incredible hunk of Tasmanian abalone made for a superlatively sumptuous bite or two. Diced Scottish salmon topped with white caviar was light and subtly flavored. Several other seafood preparations were delivered as well. To finish, a barely poached fig in a light, sweet sauce. The fish dishes were outstanding. All ingredients were of impeccable quality and freshness. Just the right amount of warmth was applied to each creation during its preparation to render it melt-in-your-mouth at the time of consumption. I would have liked some Wagyu beef, seafood variety, perhaps another desert offering in the line-up but the quality of the meal was nevertheless outstanding.	False	4,0	4,0	5,0	--	mingfatsai	Level  6  Contributor 	Tripadvisor member since 2011	50-64 man from Grand Island, Nebraska	782 Contributions	553 Helpful votes	1,229 Cities visited	2,363 Photos	Art and Architecture Lover, Foodie, Urban Explorer, Like a Local	 383	 236	 134	 27	 7
82	1	4* food at a 5* price	Reviewed September 22, 2019 	--	Date of visit:  September 2019	2	There is no doubt it's great quality and it's a fun experience but I have had better meals for a fraction of the price.  Of the 10 or so courses/mouthfuls, I disliked two, two were really memorably special and the rest was nice - the ratio of that is just not good enough for me at £450 a head. Too often I just tasted soy sauce rather than fish which is criminal! And my favourite bit shouldn't have been the pickled ginger... Lovely as it is. The staff/chefs are exceptionally friendly and knowledgeable; I liked watching them work.  If £450 is nothing to you then, sure, go. Go weekly like the people next to me! It's DEFINITELY very nice! But I can't see myself going back; I'd rather go to four 1* Michelin places.	False	--	--	--	--	Jefw	Level  4  Contributor 	Tripadvisor member since 2013	From London, England, United Kingdom	42 Contributions	63 Helpful votes	23 Cities visited	--	--	 31	 5	 3	 3	 1
83	1	Amazing	Reviewed September 17, 2019 	--	Date of visit:  September 2019	4	Ok, so the first thing to say is this restaurant is extremely expensive. You really do need to know that - I think the cheapest bottle of wine was around £160, saki around £130, but i’m pretty sure i won’t ever taste saki as good as that again.. However, the second thing to say is that you only live once, and it’s AMAZING. 10 guests, looked after impeccably, a real experience and fantastic food. Although I wouldn’t necessarily say the food on its own is the absolute best 3 Michelin star there is (or 2 star if you include Sat Bains) it’s down to personal taste and it is definitely up there, it’s unique, and it’s part of a whole evening that is worth experiencing at least once in your life. Having said that, some of our fellow diners had been a number of times before!	True	--	--	--	--	katyt998	Level  3  Contributor 	Tripadvisor member since 2013	From Lincoln, United Kingdom	14 Contributions	21 Helpful votes	174 Cities visited	--	--	 11	 1	 1	 1	 0
84	1	Mind blown	Reviewed August 6, 2019 	--	Date of visit:  August 2019	2	We came all the way from holland to have this experience and its worth every penny! The whole mysterious bar sitting next to each other, were we later found out has a meaninh! (Hint)! They wake up your taste buds with some great small treats and then the most amazing sushi you ever eat comes out... wow just wow, fresh, tasty, full of flavor explosions. 	True	--	--	--	--	Wouter Koppenhol	Level  3  Contributor 	Tripadvisor member since 2017	From Leiden, The Netherlands	14 Contributions	21 Helpful votes	4 Cities visited	3 Photos	--	 10	 4	 0	 0	 0
